Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,EmployeeID
Masters,2017,New Delhi,1,36,Female,No,0,0,3604
Bachelors,2012,Pune,2,27,Female,No,5,1,2869
Bachelors,2017,Bangalore,3,25,Female,No,3,0,495
Bachelors,2012,Bangalore,3,39,Male,No,1,0,79
Bachelors,2013,Bangalore,1,27,Female,No,5,0,1891
Bachelors,2013,Bangalore,3,27,Male,Yes,5,0,2330
Bachelors,2012,Bangalore,3,34,Male,No,4,0,3151
Masters,2012,New Delhi,3,30,Male,No,2,0,2496
Bachelors,2013,Bangalore,3,28,Male,No,2,0,2600
Bachelors,2013,Bangalore,3,40,Male,No,4,0,3398
Bachelors,2013,Pune,2,27,Female,No,5,1,1798
Bachelors,2015,Bangalore,3,28,Male,No,3,0,384
Bachelors,2014,Bangalore,3,28,Male,No,0,0,1754
Bachelors,2017,New Delhi,2,32,Male,No,0,0,3004
Bachelors,2017,Pune,2,28,Male,No,3,0,2552
Bachelors,2017,New Delhi,2,34,Male,No,2,0,3857
Bachelors,2017,New Delhi,2,28,Male,No,3,0,528
Bachelors,2016,Bangalore,3,27,Male,No,5,0,1801
Masters,2017,Pune,2,27,Female,No,5,0,1204
Bachelors,2015,Pune,1,25,Female,No,3,1,283
Bachelors,2013,Bangalore,3,30,Female,No,1,0,2850
Bachelors,2017,Bangalore,3,27,Male,No,5,0,1030
Masters,2017,Pune,2,27,Male,No,5,0,2743
Bachelors,2015,Bangalore,3,25,Female,No,3,0,985
Bachelors,2013,Pune,3,29,Male,No,2,0,2312
Bachelors,2014,Pune,3,26,Male,No,4,0,1260
Bachelors,2015,Bangalore,3,30,Male,No,0,0,2535
Bachelors,2013,Pune,3,32,Male,No,2,0,4114
Bachelors,2016,New Delhi,3,28,Female,No,2,0,1089
Bachelors,2013,Bangalore,3,24,Male,No,2,1,1609
Masters,2015,Pune,2,25,Female,No,3,0,235
Bachelors,2015,Pune,3,34,Male,Yes,7,0,3986
Bachelors,2017,New Delhi,2,35,Female,No,5,0,3476
Bachelors,2014,Bangalore,3,39,Male,Yes,0,0,3039
Bachelors,2012,Pune,3,31,Male,No,3,0,3677
Bachelors,2014,Bangalore,3,25,Male,No,3,0,903
Bachelors,2014,Pune,2,24,Female,No,2,1,713
Bachelors,2015,Bangalore,3,38,Male,No,5,0,3699
Bachelors,2018,Bangalore,3,28,Male,Yes,1,1,2711
Masters,2012,New Delhi,3,26,Male,No,4,1,220
Masters,2018,Bangalore,3,26,Male,No,4,1,2261
Masters,2013,New Delhi,3,28,Male,No,1,0,1829
Bachelors,2015,Bangalore,3,27,Female,No,5,0,194
Bachelors,2017,New Delhi,2,24,Male,No,2,0,1813
Bachelors,2016,Bangalore,1,30,Male,No,4,1,4066
Bachelors,2013,Pune,3,32,Male,Yes,5,0,3435
Bachelors,2013,Pune,3,24,Male,Yes,2,0,4577
Bachelors,2016,Bangalore,3,40,Male,No,3,0,3821
Bachelors,2018,Pune,3,27,Male,No,5,1,2003
Bachelors,2013,Pune,3,24,Male,No,2,0,230
Bachelors,2014,Bangalore,3,27,Female,Yes,5,1,1065
Masters,2017,New Delhi,2,34,Male,Yes,2,0,4146
Bachelors,2014,Bangalore,3,25,Male,No,3,0,1275
Bachelors,2012,Bangalore,3,29,Male,No,4,0,4027
Bachelors,2013,Bangalore,3,38,Male,No,0,0,3658
Masters,2017,New Delhi,1,37,Male,No,0,0,4478
Bachelors,2018,Bangalore,3,24,Female,No,2,1,647
Bachelors,2018,Pune,3,26,Male,Yes,4,1,1420
Bachelors,2017,New Delhi,3,33,Female,No,2,0,3179
Bachelors,2017,Bangalore,3,26,Male,No,4,0,790
Bachelors,2014,Bangalore,3,27,Male,No,5,1,1027
Bachelors,2018,Pune,3,32,Male,Yes,5,1,13
Bachelors,2015,Bangalore,3,28,Male,No,3,0,384
Bachelors,2015,Bangalore,3,34,Male,No,0,0,3630
Masters,2018,New Delhi,3,35,Male,No,2,1,4381
Bachelors,2014,Bangalore,3,27,Male,No,5,0,2701
Bachelors,2012,Pune,3,26,Male,No,4,0,2954
Bachelors,2015,Pune,2,28,Female,No,5,1,1729
Bachelors,2012,Bangalore,3,26,Male,No,4,0,1700
Bachelors,2015,Bangalore,3,28,Male,No,5,0,999
Bachelors,2014,Pune,3,28,Male,No,2,0,856
Bachelors,2015,Bangalore,3,34,Female,Yes,2,0,3578
Bachelors,2014,Bangalore,3,28,Male,No,4,0,1556
Masters,2017,Pune,2,39,Male,No,2,0,3753
Bachelors,2017,Pune,3,41,Male,No,4,0,3392
Bachelors,2014,Bangalore,3,34,Male,Yes,3,0,3138
Bachelors,2018,Pune,2,37,Female,No,0,1,3723
Bachelors,2015,Pune,2,36,Female,No,3,1,4418
Bachelors,2016,Bangalore,3,37,Female,No,0,0,3252
Bachelors,2017,Pune,2,39,Male,No,3,0,3241
Bachelors,2014,Pune,3,32,Female,No,4,0,3666
Bachelors,2016,Pune,3,26,Female,No,4,1,2947
Bachelors,2015,Bangalore,3,28,Male,No,5,0,1595
Bachelors,2015,Bangalore,3,35,Male,No,0,0,3231
Bachelors,2015,Pune,3,30,Female,No,1,1,2314
Bachelors,2013,Bangalore,3,24,Male,No,2,0,1360
Bachelors,2015,Pune,3,25,Female,No,3,1,983
Bachelors,2013,Pune,3,26,Male,No,4,0,988
Bachelors,2015,Pune,2,36,Female,No,1,1,4137
Bachelors,2017,Pune,2,24,Female,No,2,1,1837
Bachelors,2016,Bangalore,3,36,Male,No,0,0,3240
Bachelors,2013,New Delhi,3,27,Male,No,5,0,2294
Bachelors,2018,Bangalore,3,24,Male,Yes,2,1,819
Bachelors,2014,Bangalore,3,29,Male,No,1,1,2206
Bachelors,2014,Pune,3,33,Male,No,3,0,4322
Bachelors,2016,Pune,3,29,Male,No,5,0,2595
Bachelors,2018,Pune,3,35,Female,No,3,1,3431
Masters,2012,Pune,3,26,Male,No,4,1,1688
Bachelors,2012,New Delhi,3,32,Female,No,0,0,4277
Masters,2014,Pune,3,30,Male,No,0,1,2504
Bachelors,2017,Bangalore,3,34,Male,No,5,0,4028
Masters,2017,New Delhi,2,30,Female,No,2,0,30
Masters,2013,New Delhi,2,29,Female,No,2,1,2024
Bachelors,2016,Bangalore,2,30,Female,No,4,1,2686
Bachelors,2017,Pune,2,31,Male,No,0,0,3931
Bachelors,2015,Pune,3,28,Male,No,2,0,1884
Bachelors,2018,Bangalore,1,27,Male,No,5,0,596
Masters,2018,New Delhi,3,28,Male,No,2,1,1434
Bachelors,2016,Bangalore,3,27,Male,No,5,0,1778
Bachelors,2018,Bangalore,3,27,Female,No,5,1,215
Bachelors,2017,Bangalore,3,25,Female,No,3,0,893
Bachelors,2014,Bangalore,3,26,Male,No,4,0,2888
Masters,2013,New Delhi,3,25,Female,No,3,0,540
Bachelors,2014,New Delhi,3,30,Male,No,2,1,2095
Bachelors,2015,Bangalore,3,22,Male,No,0,0,4319
Bachelors,2016,Bangalore,3,24,Male,No,2,0,291
Bachelors,2015,Pune,3,22,Male,No,0,0,4306
Bachelors,2015,Bangalore,2,27,Female,No,5,1,2418
Masters,2012,Bangalore,3,27,Male,No,5,1,11
Bachelors,2015,Bangalore,3,28,Female,No,1,0,2203
Bachelors,2017,Bangalore,3,38,Male,No,0,1,3570
Bachelors,2018,Bangalore,3,26,Male,No,4,1,641
Bachelors,2016,Bangalore,3,25,Male,Yes,3,0,785
Bachelors,2015,Bangalore,3,26,Female,No,4,0,1673
Bachelors,2017,Pune,3,25,Female,No,3,1,1313
Masters,2018,Pune,3,29,Male,No,2,1,2894
Masters,2017,Pune,2,39,Female,No,3,0,3141
Bachelors,2014,Pune,3,26,Male,No,4,1,977
Bachelors,2017,Bangalore,3,28,Male,No,0,1,4640
Bachelors,2017,Pune,3,30,Male,No,5,0,2666
Bachelors,2013,Bangalore,3,27,Male,No,5,0,1885
Bachelors,2015,New Delhi,3,28,Female,No,2,0,2325
Bachelors,2013,Pune,3,34,Male,No,5,0,4502
Bachelors,2016,Bangalore,3,28,Female,No,5,0,1453
Bachelors,2012,Bangalore,3,28,Female,No,0,0,2862
Masters,2017,New Delhi,2,28,Female,No,1,0,258
Bachelors,2013,Bangalore,2,27,Male,No,5,0,190
Bachelors,2013,Bangalore,3,37,Female,No,5,0,3046
Bachelors,2016,Bangalore,3,31,Male,No,3,0,3367
Bachelors,2017,Bangalore,3,26,Female,No,4,0,1309
Bachelors,2013,Bangalore,3,27,Male,No,5,1,2107
Masters,2017,Bangalore,3,26,Male,No,4,1,2339
Bachelors,2015,Pune,3,30,Female,No,1,1,2314
Masters,2015,Bangalore,3,36,Male,No,0,0,3706
Bachelors,2013,Bangalore,3,27,Male,No,5,0,897
Bachelors,2012,Pune,3,32,Male,No,3,0,3346
Bachelors,2015,Bangalore,3,41,Male,No,0,0,3464
Bachelors,2016,New Delhi,3,25,Female,Yes,3,0,763
Bachelors,2014,Pune,3,31,Male,Yes,1,0,3002
Bachelors,2013,Pune,3,26,Male,No,4,0,2390
Masters,2017,New Delhi,3,33,Male,No,5,0,3149
Bachelors,2017,New Delhi,3,35,Female,No,5,0,3548
Bachelors,2013,Bangalore,3,28,Male,Yes,1,0,2026
Bachelors,2013,Bangalore,3,27,Female,No,5,0,2070
Bachelors,2013,New Delhi,3,26,Female,No,4,0,1001
Bachelors,2015,New Delhi,3,26,Female,No,4,0,2216
Bachelors,2018,Bangalore,3,26,Male,Yes,4,1,2880
Bachelors,2017,Bangalore,3,29,Male,No,0,0,2915
Bachelors,2015,Pune,2,26,Female,No,4,1,206
Bachelors,2017,Bangalore,3,24,Female,No,2,1,1672
Bachelors,2018,Bangalore,3,28,Male,No,5,1,2826
Bachelors,2014,Pune,3,36,Female,No,5,0,4198
Masters,2017,New Delhi,2,37,Female,No,2,0,3778
Bachelors,2014,Bangalore,1,30,Male,Yes,2,1,2106
Bachelors,2015,Bangalore,3,26,Female,No,4,0,1673
Bachelors,2017,Pune,3,32,Male,No,5,0,3042
Bachelors,2013,New Delhi,3,27,Male,No,5,0,2294
Masters,2017,Pune,2,26,Male,No,4,0,866
Masters,2017,New Delhi,1,35,Male,No,5,0,3799
Bachelors,2016,Bangalore,3,26,Male,No,4,0,2770
Bachelors,2013,Bangalore,3,39,Male,No,2,0,3425
Bachelors,2012,Bangalore,3,38,Male,No,4,0,4400
Bachelors,2013,Bangalore,3,27,Female,No,5,0,1020
Bachelors,2013,New Delhi,3,26,Male,No,4,0,1643
PHD,2016,New Delhi,3,33,Male,No,0,1,4262
Masters,2013,New Delhi,2,26,Male,No,4,1,2769
Bachelors,2015,Pune,3,27,Male,No,5,0,2736
Masters,2014,Bangalore,3,27,Female,No,5,1,777
Masters,2017,New Delhi,2,25,Male,Yes,3,1,536
Bachelors,2017,Bangalore,3,26,Female,No,4,0,131
Bachelors,2013,Pune,3,27,Male,Yes,5,1,1211
Bachelors,2018,Bangalore,3,34,Male,Yes,2,1,3057
Bachelors,2013,Pune,3,30,Male,No,0,0,2879
Bachelors,2014,Bangalore,3,27,Male,Yes,5,0,2830
Bachelors,2012,New Delhi,3,32,Female,No,0,0,4277
Bachelors,2017,Bangalore,3,36,Female,No,3,0,3343
Masters,2017,New Delhi,2,24,Female,Yes,2,1,637
Bachelors,2014,Bangalore,3,25,Male,No,3,0,1016
Bachelors,2014,Bangalore,3,36,Male,No,3,0,4576
Bachelors,2012,Bangalore,3,22,Male,No,0,1,4531
Masters,2016,Pune,3,28,Male,No,2,0,2533
Bachelors,2017,New Delhi,2,28,Male,No,1,0,858
Bachelors,2016,Bangalore,3,29,Male,No,2,1,2776
Masters,2017,New Delhi,2,27,Female,No,5,1,2065
Bachelors,2013,Bangalore,3,27,Male,No,5,1,2107
Bachelors,2014,New Delhi,3,24,Female,No,2,0,992
Bachelors,2018,Bangalore,3,24,Male,No,2,1,975
Bachelors,2015,Pune,2,26,Female,No,4,1,2138
Bachelors,2014,New Delhi,3,30,Male,No,1,0,2391
Bachelors,2014,Bangalore,3,24,Male,No,2,0,1144
Bachelors,2014,Bangalore,3,28,Male,No,2,1,4445
Bachelors,2012,Bangalore,3,26,Female,No,4,0,1308
Masters,2017,New Delhi,2,25,Male,Yes,3,1,536
Bachelors,2016,Bangalore,3,33,Male,No,3,0,3656
Bachelors,2018,Bangalore,3,25,Male,No,3,1,1859
Bachelors,2013,Pune,3,26,Female,Yes,4,0,855
Bachelors,2013,Bangalore,3,39,Male,No,2,0,3425
Masters,2016,New Delhi,3,27,Male,Yes,5,1,2257
Bachelors,2016,Bangalore,3,34,Male,No,4,0,65
Bachelors,2015,Bangalore,3,39,Female,No,0,0,4553
PHD,2018,New Delhi,3,35,Female,No,0,1,3262
Bachelors,2013,Bangalore,3,36,Female,No,5,0,3858
Masters,2015,New Delhi,3,26,Male,No,4,1,2232
Bachelors,2014,Bangalore,3,31,Male,No,1,0,3332
Bachelors,2016,Bangalore,3,27,Female,No,5,0,2754
Masters,2015,Pune,3,30,Female,No,2,0,2022
Masters,2017,New Delhi,2,28,Female,No,1,1,185
Bachelors,2013,Bangalore,3,26,Male,No,4,0,2144
PHD,2014,Bangalore,3,24,Female,No,2,0,285
Bachelors,2014,Pune,3,26,Male,No,4,0,2988
Masters,2017,New Delhi,2,36,Male,Yes,2,0,3178
PHD,2017,Pune,3,41,Male,No,2,0,3915
Bachelors,2013,Pune,3,28,Male,No,2,0,2429
Bachelors,2016,Bangalore,3,27,Male,No,5,0,1801
Masters,2013,Pune,3,27,Female,Yes,5,1,2541
Bachelors,2018,Bangalore,3,35,Female,Yes,5,1,3006
Bachelors,2015,New Delhi,3,25,Male,No,3,0,1814
Bachelors,2017,Pune,2,38,Female,No,0,0,3030
Bachelors,2012,Pune,3,32,Male,No,3,0,3346
Bachelors,2017,Bangalore,3,27,Male,No,5,0,1301
Bachelors,2015,Bangalore,3,36,Male,No,1,0,41
Masters,2017,New Delhi,2,27,Male,No,5,1,2453
Masters,2017,New Delhi,2,27,Male,No,5,1,2522
Bachelors,2015,Pune,2,32,Female,No,2,1,4063
Bachelors,2014,Pune,1,26,Female,No,4,1,614
Masters,2017,Pune,2,27,Male,No,5,0,2121
Bachelors,2017,New Delhi,2,22,Male,No,0,1,4473
Bachelors,2015,Pune,3,28,Male,No,3,0,200
Bachelors,2014,Bangalore,3,25,Male,Yes,3,0,1957
Bachelors,2016,Bangalore,3,29,Male,No,2,0,2372
Bachelors,2015,New Delhi,3,32,Female,No,2,0,3456
Bachelors,2014,Bangalore,3,27,Male,No,5,0,401
Bachelors,2015,Pune,2,28,Female,No,4,1,1812
PHD,2016,Pune,1,25,Female,No,3,1,976
Bachelors,2017,New Delhi,2,25,Male,No,3,0,1208
Bachelors,2015,New Delhi,3,25,Female,Yes,3,0,4091
Bachelors,2014,Bangalore,3,32,Male,No,2,0,4571
Bachelors,2018,Pune,2,39,Female,No,0,1,3045
Bachelors,2014,Pune,3,32,Male,No,2,0,4092
Bachelors,2016,Pune,3,34,Male,No,3,0,12
Bachelors,2014,Bangalore,3,28,Male,No,2,0,2184
Bachelors,2015,Pune,2,26,Female,No,4,1,1129
Bachelors,2015,Pune,2,28,Female,Yes,2,1,1530
Masters,2018,New Delhi,3,27,Female,No,5,1,2357
Bachelors,2016,Bangalore,3,25,Male,No,3,1,352
PHD,2015,Bangalore,3,29,Male,No,2,0,2200
Bachelors,2015,Bangalore,3,28,Female,No,2,0,2306
Bachelors,2015,Bangalore,3,32,Male,No,1,0,4076
Bachelors,2017,Bangalore,3,33,Male,No,3,0,3561
Bachelors,2013,Pune,3,37,Male,No,2,0,3507
Bachelors,2013,New Delhi,3,27,Female,No,5,0,2665
Masters,2017,Bangalore,2,28,Male,No,2,0,1217
Masters,2015,New Delhi,3,26,Male,No,4,1,764
Bachelors,2014,Bangalore,3,26,Male,No,4,0,1013
Bachelors,2018,Bangalore,3,32,Male,Yes,1,1,3399
Masters,2016,New Delhi,3,25,Male,No,3,1,1285
Bachelors,2012,Bangalore,3,38,Male,No,7,1,3979
Bachelors,2018,Bangalore,3,29,Male,No,2,1,2752
Bachelors,2016,Pune,2,24,Female,No,2,1,483
Bachelors,2015,Pune,2,27,Female,Yes,5,1,2416
Bachelors,2016,Bangalore,3,28,Male,Yes,4,0,1059
Bachelors,2013,New Delhi,3,25,Female,No,3,0,195
Bachelors,2013,Bangalore,3,30,Female,No,1,1,2344
Bachelors,2012,Pune,3,24,Male,No,2,0,4056
Bachelors,2012,Bangalore,1,27,Female,No,5,0,2155
Bachelors,2012,Bangalore,3,38,Male,No,4,0,4400
Bachelors,2014,Bangalore,3,24,Male,No,2,0,514
Bachelors,2017,Bangalore,3,29,Male,No,4,0,25
Bachelors,2012,Pune,2,38,Male,No,5,0,4160
Bachelors,2016,Pune,3,27,Male,No,5,0,4372
Bachelors,2015,Pune,2,32,Female,No,2,1,4063
Bachelors,2012,Bangalore,3,26,Female,No,4,0,2748
Bachelors,2016,Bangalore,3,22,Female,No,0,0,4136
Bachelors,2013,Pune,3,28,Male,No,2,0,2429
Bachelors,2012,Pune,3,34,Male,No,2,0,3090
Masters,2017,New Delhi,2,28,Female,No,1,0,258
Bachelors,2016,Bangalore,3,29,Male,No,2,1,2776
Bachelors,2012,New Delhi,3,27,Female,No,5,1,2940
Bachelors,2013,Pune,3,27,Male,No,5,0,805
Bachelors,2013,Bangalore,3,28,Male,No,3,1,1117
Bachelors,2016,Bangalore,3,39,Female,No,1,0,3093
PHD,2016,New Delhi,3,34,Male,No,1,0,3849
Bachelors,2017,Bangalore,3,41,Male,No,5,0,3225
Bachelors,2017,Bangalore,3,28,Male,Yes,3,0,1294
Bachelors,2017,New Delhi,2,25,Male,No,3,0,918
Bachelors,2015,Pune,3,24,Male,No,2,0,1325
Bachelors,2015,Bangalore,3,38,Male,No,4,0,3107
Bachelors,2014,Bangalore,3,27,Male,No,5,0,4046
Masters,2014,Pune,3,27,Female,No,5,1,2781
Masters,2016,Pune,3,29,Male,No,4,1,2837
Bachelors,2014,Bangalore,3,27,Female,No,5,0,1064
Bachelors,2017,Pune,3,41,Male,No,2,0,3584
Masters,2013,New Delhi,3,26,Male,No,4,0,2036
Bachelors,2016,Pune,3,32,Male,No,3,0,3837
Masters,2018,Bangalore,3,39,Female,No,6,1,3977
Bachelors,2014,Pune,2,29,Female,No,1,1,2811
Bachelors,2018,New Delhi,3,27,Female,No,5,1,2038
Bachelors,2017,Bangalore,3,24,Male,No,2,1,824
Bachelors,2012,Bangalore,3,25,Female,No,3,0,517
Bachelors,2013,Bangalore,3,25,Female,No,3,0,1266
Bachelors,2014,Pune,3,26,Male,No,4,0,1348
Bachelors,2016,Bangalore,3,36,Male,No,4,0,3861
Bachelors,2016,Bangalore,3,30,Female,Yes,2,0,2223
Bachelors,2014,Bangalore,3,34,Female,No,2,0,17
Bachelors,2017,Bangalore,3,34,Male,No,3,0,3362
Bachelors,2018,Pune,2,34,Female,No,4,1,4368
Bachelors,2014,Bangalore,3,27,Male,No,5,0,1776
Bachelors,2018,Bangalore,3,24,Male,No,2,1,4456
Bachelors,2016,Bangalore,3,35,Male,No,4,0,3491
Bachelors,2017,Bangalore,3,27,Male,No,5,0,2529
Bachelors,2014,Bangalore,3,26,Male,No,4,0,2920
Masters,2013,Bangalore,3,30,Male,No,2,1,2753
Bachelors,2016,Bangalore,3,24,Male,No,2,0,720
Bachelors,2016,Bangalore,3,27,Female,No,5,1,2236
PHD,2015,New Delhi,1,38,Male,No,5,0,4289
Bachelors,2016,Bangalore,3,27,Male,No,5,0,2792
Bachelors,2017,New Delhi,2,24,Female,No,2,0,1069
Masters,2017,Pune,2,27,Male,No,5,1,2086
Masters,2017,New Delhi,2,27,Female,No,5,1,2065
Bachelors,2017,Bangalore,1,28,Female,No,0,1,2569
Bachelors,2017,Bangalore,3,25,Female,No,3,0,742
Masters,2014,New Delhi,3,34,Female,No,1,1,4507
Bachelors,2017,Pune,3,31,Female,No,0,1,3530
Bachelors,2017,New Delhi,3,25,Female,No,3,0,3995
Bachelors,2015,New Delhi,3,32,Male,No,1,0,3410
Bachelors,2012,Bangalore,3,27,Female,Yes,5,0,1317
Bachelors,2015,Pune,3,22,Male,No,0,0,4306
Bachelors,2015,Pune,2,27,Female,Yes,5,1,547
Bachelors,2013,Pune,2,27,Female,No,5,1,1798
Bachelors,2015,Bangalore,3,39,Male,No,2,0,4603
PHD,2016,New Delhi,3,33,Male,No,0,1,4262
Bachelors,2016,Bangalore,3,27,Male,No,5,0,2101
Bachelors,2017,Bangalore,1,29,Female,No,5,0,2936
Bachelors,2013,Bangalore,3,24,Female,No,2,1,1449
Bachelors,2015,New Delhi,3,28,Female,No,2,0,1232
Bachelors,2018,Bangalore,3,24,Male,Yes,2,1,4313
Bachelors,2014,Bangalore,3,24,Male,No,2,0,4567
Bachelors,2015,Bangalore,2,27,Female,No,5,1,2418
Masters,2016,New Delhi,3,27,Male,No,5,0,133
Bachelors,2013,Bangalore,3,34,Male,No,4,0,4616
Bachelors,2014,Bangalore,3,34,Male,Yes,3,0,3138
Bachelors,2015,Bangalore,3,39,Male,No,2,1,3732
Bachelors,2014,Bangalore,3,28,Male,No,1,0,2201
Bachelors,2015,Bangalore,3,28,Male,No,2,1,247
Bachelors,2013,Bangalore,3,33,Male,No,2,0,4257
Bachelors,2014,Bangalore,3,24,Female,No,2,0,1872
Bachelors,2014,Bangalore,3,27,Male,No,5,0,2701
Bachelors,2014,Bangalore,1,28,Female,No,2,0,2366
Masters,2014,Pune,2,33,Female,No,5,0,3230
Bachelors,2018,Bangalore,3,28,Female,No,3,1,886
Bachelors,2013,Bangalore,3,30,Female,No,5,0,4048
Masters,2014,New Delhi,3,26,Male,Yes,4,1,2984
Bachelors,2013,Pune,3,27,Male,No,5,0,1722
Bachelors,2015,Pune,2,30,Female,No,1,1,2768
Bachelors,2016,Bangalore,3,29,Male,No,2,0,2104
Bachelors,2014,Bangalore,3,33,Male,No,1,1,3413
Bachelors,2012,Bangalore,3,24,Male,No,2,0,4535
Bachelors,2013,Bangalore,3,34,Female,No,2,0,3443
Bachelors,2014,Bangalore,3,39,Male,No,5,0,3480
Bachelors,2015,Pune,3,24,Male,No,2,0,1372
Bachelors,2016,Bangalore,3,28,Male,No,2,0,381
Bachelors,2013,New Delhi,3,26,Male,No,4,0,1643
Bachelors,2015,Pune,2,27,Female,Yes,5,1,1850
Bachelors,2015,Bangalore,3,30,Male,No,2,0,4194
Bachelors,2017,Bangalore,3,38,Male,Yes,2,0,3372
PHD,2014,New Delhi,3,24,Male,No,2,0,530
Bachelors,2017,Pune,3,30,Male,No,0,0,2870
Bachelors,2015,Bangalore,3,39,Female,No,0,0,3412
Bachelors,2014,Bangalore,3,28,Female,No,3,0,4325
Bachelors,2016,Bangalore,3,27,Male,No,5,0,494
Bachelors,2013,Bangalore,3,39,Male,No,5,1,4438
Bachelors,2014,Bangalore,3,36,Female,No,3,0,3224
Bachelors,2016,Bangalore,3,25,Male,Yes,3,1,1820
Bachelors,2015,Pune,3,29,Male,No,0,0,2929
Bachelors,2014,Bangalore,3,27,Male,No,5,0,1346
Bachelors,2017,Bangalore,3,24,Male,No,2,0,1580
Bachelors,2014,Bangalore,3,28,Male,No,5,0,2568
Bachelors,2015,Pune,2,29,Female,Yes,1,1,2389
Masters,2013,New Delhi,2,27,Female,No,5,1,2547
Bachelors,2013,Pune,2,26,Male,Yes,4,0,1868
Masters,2017,Pune,2,31,Female,No,2,0,4646
Bachelors,2013,Bangalore,3,28,Female,No,3,0,157
Masters,2017,New Delhi,2,27,Female,No,5,1,2065
Bachelors,2014,Bangalore,3,25,Male,No,3,0,1943
Bachelors,2016,Bangalore,3,25,Male,No,3,1,221
Bachelors,2017,Bangalore,1,34,Male,Yes,0,0,4068
Bachelors,2014,Bangalore,3,27,Male,No,5,0,1464
Bachelors,2013,Bangalore,3,26,Male,No,4,0,1999
Bachelors,2013,Bangalore,3,26,Male,Yes,4,0,4344
Bachelors,2014,New Delhi,3,30,Female,No,2,0,2832
Bachelors,2013,Bangalore,3,23,Male,No,1,0,4219
Bachelors,2015,Bangalore,3,39,Male,Yes,2,0,3229
Bachelors,2013,Pune,3,29,Male,No,2,0,2312
Bachelors,2016,Pune,2,39,Female,No,3,1,4472
Masters,2015,New Delhi,2,26,Female,No,4,0,1276
Bachelors,2012,Bangalore,3,38,Female,No,5,0,3760
Bachelors,2014,Pune,3,28,Male,No,1,0,2486
Bachelors,2014,Pune,1,37,Female,No,4,1,4188
Bachelors,2016,Bangalore,3,26,Male,No,4,0,613
Masters,2017,New Delhi,2,34,Female,No,4,0,4220
Bachelors,2014,Bangalore,3,40,Female,No,4,0,3780
PHD,2014,New Delhi,3,24,Male,No,2,0,530
Bachelors,2017,Bangalore,3,26,Female,No,4,0,1707
Bachelors,2015,Pune,2,26,Female,No,4,1,2682
Bachelors,2017,Bangalore,2,37,Male,No,2,1,3365
Bachelors,2017,New Delhi,2,25,Female,No,3,0,1568
Bachelors,2013,Bangalore,3,27,Male,No,5,0,2162
Bachelors,2017,Bangalore,3,29,Male,No,0,0,2915
Bachelors,2015,Pune,3,32,Female,No,3,1,3885
Bachelors,2013,New Delhi,3,30,Female,No,1,0,2085
Bachelors,2012,Bangalore,3,31,Male,No,0,0,4343
Bachelors,2017,Pune,3,24,Male,No,2,0,1219
PHD,2013,New Delhi,3,26,Male,No,4,0,970
Bachelors,2017,New Delhi,2,39,Female,No,2,0,4334
Bachelors,2014,Bangalore,3,27,Male,No,5,1,2932
Bachelors,2016,Pune,3,24,Male,No,2,0,1546
Bachelors,2015,Pune,2,28,Female,Yes,2,1,1530
Bachelors,2016,Bangalore,3,26,Male,No,4,0,1040
Bachelors,2014,New Delhi,3,26,Male,No,4,0,2767
Bachelors,2014,Bangalore,3,40,Female,No,0,0,3114
Bachelors,2017,New Delhi,2,31,Female,No,0,0,3062
Bachelors,2017,Pune,3,28,Female,No,1,0,1974
Masters,2017,Pune,2,28,Male,No,5,0,2856
Bachelors,2017,New Delhi,2,27,Male,No,5,0,1343
Bachelors,2017,Pune,3,28,Female,No,4,1,1629
Bachelors,2013,Bangalore,3,27,Male,No,5,1,1714
Bachelors,2013,Bangalore,3,31,Female,No,4,1,3227
Bachelors,2017,New Delhi,2,28,Male,No,2,0,2896
Masters,2017,New Delhi,1,40,Male,No,0,0,3644
Bachelors,2014,Bangalore,3,27,Male,No,5,0,2701
Bachelors,2012,New Delhi,3,36,Male,No,3,0,4373
Bachelors,2014,New Delhi,3,26,Male,No,4,0,2779
PHD,2014,Bangalore,3,39,Male,No,1,0,3313
Bachelors,2014,Bangalore,3,26,Male,No,4,0,154
Bachelors,2017,Pune,3,28,Male,No,1,0,1831
Masters,2013,New Delhi,3,25,Male,No,3,1,1579
Masters,2015,Bangalore,3,26,Male,No,4,1,2406
Bachelors,2017,New Delhi,2,25,Male,No,3,0,120
Bachelors,2017,Pune,3,28,Male,No,3,0,1760
Bachelors,2015,Pune,3,29,Female,No,3,1,2501
Bachelors,2015,Pune,1,36,Female,No,4,1,3725
Masters,2017,Bangalore,1,27,Male,No,5,0,2307
Bachelors,2013,Pune,3,26,Male,No,4,0,1827
Bachelors,2014,Pune,3,39,Male,No,4,0,4328
Bachelors,2017,Pune,2,33,Male,No,1,1,3786
Bachelors,2014,Bangalore,3,27,Male,No,5,0,2805
Bachelors,2016,Pune,3,28,Male,No,3,0,624
Bachelors,2013,Pune,3,32,Male,No,4,0,59
Bachelors,2016,Pune,3,25,Male,No,3,0,1330
Bachelors,2015,Pune,3,37,Female,No,1,1,4314
Bachelors,2016,Bangalore,3,26,Male,No,4,0,613
Masters,2017,Pune,2,39,Female,No,2,0,3221
Bachelors,2015,Bangalore,3,38,Female,No,4,0,3887
